,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,commonStock,capitalStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,cashAndEquivalents,totalCurrentLiabilities,currentDeferredRevenue,netDebt,shortTermDebt,shortLongTermDebt,shortLongTermDebtTotal,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,noncontrollingInterestInConsolidatedEntity,temporaryEquityRedeemableNoncontrollingInterests,accumulatedOtherComprehensiveIncome,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,nonCurrrentAssetsOther,deferredLongTermAssetCharges,nonCurrentAssetsTotal,capitalLeaseObligations,longTermDebtTotal,nonCurrentLiabilitiesOther,nonCurrentLiabilitiesTotal,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurpluse,liabilitiesAndStockholdersEquity,cashAndShortTermInvestments,propertyPlantAndEquipmentGross,propertyPlantAndEquipmentNet,accumulatedDepreciation,netWorkingCapital,netInvestedCapital,commonStockSharesOutstanding,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,beginPeriodCashFlow,endPeriodCashFlow,totalCashFromOperatingActivities,issuanceOfCapitalStock,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,salePurchaseOfStock,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeReceivables,cashFlowsOtherOperating,exchangeRateChanges,cashAndCashEquivalentsChanges,changeInWorkingCapital,stockBasedCompensation,otherNonCashItems,freeCashFlow,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,sellingAndMarketingExpenses,grossProfit,reconciledDepreciation,ebit,ebitda,depreciationAndAmortization,nonOperatingIncomeNetOther,operatingIncome,otherOperatingExpenses,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2003-09-30,-0.44528472261414304,,,0.8008711885500933,-0.042608296085884956,-0.8709169982418803,,0.45259668508287293,-0.3333333333333333,,-0.4152637485970819,,,,0.20850139621470679,,0.9158978759922763,,0.08532201991632786,2.338200659444183,,0.0012629806342969408,-0.07153891859774213,,-0.2565611579449658,,,,-0.30133010882708583,,-0.44573643410852715,-0.0026867275658248252,,,,-1.4722379070205158,,,,,,,1.1859205776173285,,-0.4372262490794217,,,,-0.4643171806167401,,,,,-0.44528472261414304,-0.20855509560417898,,-0.5017818253811126,,,,-0.08429651809623127,,,,,-0.3596309963099631,,-0.4340508806262231,0.17299471963791802,-0.004020100502512563,-0.25109170305676853,,,,,,,,-0.44527518172377983,,-0.5712209302325582,,,,,1.0261194029850746,,,0.07463312368972747,,,-0.23248407643312102,,,,0.06261932035127911,,-0.08652057896013585,-0.34821181036872745,-1.0034267639047536,,0.02597627500216469,-0.22052067381316998,0.6355511420059583,,,,,,,-0.3784056508577195,-0.09211540107867477,29.608333333333334,-0.18290258449304175,0.4411307859583722,,,,
2003-06-30,-0.022800383768835714,,,1.133167392657125,0.6688667028697941,-1.048949754788563,,1.59646408839779,-0.3333333333333333,,-0.46400513067179733,,,,1.0449891405522804,,2.1164986054494745,,-0.017441517883448235,2.505887894488931,,0.06806062307044625,-0.08199643493761141,,-0.12772387466200094,,,,-0.43385731559854895,,,0.03170338527673294,,,,-1.7605872388481083,,-2.0,,,,,4.127256317689531,,0.08031319043373775,,,,-0.14273127753303966,,,,,-0.022800383768835714,0.3228858663512714,-0.7889812889812889,-0.4859433775490002,,,,-0.22740670600339769,,,,,0.6130627306273063,,1.3037181996086105,-0.3198390746794066,0.1728643216080402,-0.3318777292576419,,,,,,,,0.10218068535825545,,-0.5625,,,,,-10.671641791044776,,2.7508771929824563,-0.037176799440950384,,,-0.12738853503184713,,,,-0.1863306605574647,,-3.71553327403574,-0.5955087330191294,6.099639750461296,,-3.8600744653216728,-0.2736089841755998,0.9424934549065631,,,,,,,-0.23713420787083753,-0.13663213765944696,28.308333333333334,-0.16415790968474864,1.5035725380552967,,,,
2003-03-31,-0.16829392177888142,,,1.1568139390168015,0.521492125819792,-1.1784954196354216,,1.5111602209944752,-0.3333333333333333,,-0.3812730479397146,,,,-0.1811976419484952,,1.7933919759708217,,0.11525543574332685,2.003768252472916,,-0.05122088127982038,-0.24313725490196078,,-0.3135040559885478,,,,-0.4357920193470375,,-0.49224806201550386,0.0026867275658248252,,,,-1.8659890833803878,,,,,,,3.8610108303249095,,-0.02899337183611768,,,,-0.1711453744493392,,,,,-0.16829392177888142,-0.45614035087719296,,-0.5631558107305484,,,,-0.24298724953657933,,,,,-0.3168265682656827,,1.0532289628180038,-0.7161176766406839,-0.31959798994974875,-0.0851528384279476,,,,,,,,-0.42118380062305294,,-0.6875,,,,,,,1.9649122807017543,0.39888190076869323,,,-0.08280254777070063,,,,-0.016800305460099276,,-3.5424921161154685,-0.2894372054338786,6.693612160618575,,-3.6747770369728983,-0.34643525608303555,0.9172158526676898,,,,,,,-0.17658930373360243,-0.12601660816710897,26.525,-0.20959954558364102,0.6461634047840944,,,,
2002-12-31,-0.06591794119306958,,,1.002489110143124,0.7039558878816993,-1.2514111224206532,,0.4543646408839779,-0.3333333333333333,,-0.44155844155844154,,,,-0.6565311821284517,,0.47221626260459126,,0.3325673207235873,1.3688177107866226,,0.10005613247263542,-0.26072489601901366,,-0.43629712104342294,,,,-0.3158403869407497,,-0.5038759689922481,-0.012358946802794197,,,,-1.9156785243741765,,-2.0,,,,,1.029783393501805,,0.17147951470987247,,,,0.7475770925110132,,,,,-0.06591794119306958,-0.7581312832643406,-0.8264033264033264,-0.5215798851712532,,,,-0.37166568887658,,,,,-0.2371217712177122,,-0.48362687540769733,-0.5089263263766658,-0.7045226130653266,-0.30131004366812225,,,,,,,,-0.43696780893042575,,-0.3706395348837209,,,,,-4.787313432835821,,32.79298245614035,-0.1825296995108316,,,-8.834394904458598,,,,2.323024054982818,,-6.812484838683593,-1.7931799279179372,9.034355504788683,,-7.176378907264699,1.0297770971584141,1.841653877403629,,,,,,,-1.2764883955600403,-0.1564934509031761,60.225,,-4.044734389561976,,,,
2002-09-30,0.2489982504656019,,,1.4393279402613566,0.6956013200217219,-0.23207180531137225,,0.5091712707182321,-0.6666666666666666,,1.3330126663459996,,2.2507552870090635,,-0.4145206329506671,,1.2222698991632697,,1.0182075304931943,2.9495996231747528,,0.9712321077743474,-0.2816399286987522,,-0.21584221409257198,,,-0.5513742071881607,-0.2887545344619105,,-0.04263565891472868,-0.07039226222461042,,,,-1.8915866741953697,,,,,,,1.55956678700361,,0.4966083956742509,,,,0.3515418502202643,,,,,0.2489982504656019,-0.6043761088113542,,0.2941001781825381,,,,-0.36257658551539734,,,,,0.06398523985239853,,-0.11311154598825832,-0.45561981393009804,-0.5085427135678392,-0.7467248908296943,,,,,,,,-0.20685358255451713,,-0.14680232558139536,,,,,0.34701492537313433,,2.0701754385964914,-0.9679944095038434,,,-0.9044585987261147,,,,-0.03512791141657121,,-3.8012452494541926,-0.5067923482118104,6.567085493366137,,-3.951857303662655,-0.23753615790369237,0.8161054437121964,,,,,,,-1.0443995963673058,-0.15512370516222926,29.191666666666666,-0.2510650383413803,0.3417210313762038,,,,
2002-06-30,0.48704780179468365,,,1.5637834474175483,0.8565102970048875,0.17433145183677246,,0.6019889502762431,-0.6666666666666666,,1.5343915343915344,,2.921450151057402,,-0.3487434067638846,,1.093113065865694,,1.097637145719168,2.3052284503061706,,1.0806904294134156,-0.2901960784313726,,-0.10036583426117385,,,-0.5124735729386892,-0.09238210399032648,,-0.015503875968992248,0.1155292853304675,,,,-1.2877846790890268,,,,,,,2.134476534296029,,0.7673165626574674,,,,0.6299559471365639,,,,,0.48704780179468365,-0.5625862408831066,,0.42496535339536723,,,,-0.38390461995747954,,,,,-0.13232472324723246,,-0.7184605348988911,-0.16897158662308273,-0.4552763819095477,-0.06768558951965066,,,,,,,,-0.3173416407061267,,0.39680232558139533,,,,,2.0522388059701493,,,-0.6213836477987421,,,-0.7834394904458599,,,,-0.2642229858724704,,-0.3032263281313172,-0.38702522872192957,-0.6554784289605483,,-0.20607844835050654,-0.259315977539561,0.7222172068249526,,,,,,,-0.6710393541876892,-0.15752076020888622,0.475,-0.1698381141721102,-0.17396707051879465,,,,
2002-03-31,0.6592922851176704,,,1.163036714374611,0.9333723213166799,0.45118904413805866,,0.381878453038674,-0.6666666666666666,,1.608144941478275,,5.468277945619335,,0.004964318957493019,,0.8734177215189873,,1.3295621943315068,2.1695713612812058,,1.436850968285153,-0.2987522281639929,,0.05996500715762685,,,-0.09809725158562368,0.39226118500604595,,0.13953488372093023,0.2552391187533584,,,,-0.7976661020139281,,,,,,,0.4611913357400722,,0.9257723167564634,,,,0.8440528634361234,,,,,0.6592922851176704,-0.33786713975951116,,0.7415363294397149,,,,-0.365623447578552,,,,,0.6204428044280442,,1.0454011741682974,-0.5622328388232336,-0.16884422110552763,0.3558951965065502,,,,,,,,0.1063343717549325,,0.44040697674418605,,,,,3.514925373134328,,,-0.12103424178895877,,,0.5063694267515924,,,,0.1771668575792287,,0.1673809331284871,-0.19295813695591904,-1.0631754678850716,,0.2978612866914884,-0.05717202654415518,0.4766633565044687,,,,,,,0.48940464177598386,0.04383186371029878,0.44166666666666665,0.0,0.546753650201926,,,,
2001-12-31,0.2681866922512557,,,0.48724331051649034,0.09708007853293789,0.9249560470065699,,0.24176795580110497,-0.6666666666666666,,1.8088824755491422,,,,-0.4802978591374496,,-0.1585496674533362,,0.8202227328972954,0.7385774846914743,,0.7206006174571989,-0.30207961972667857,,-0.33958962939398757,,,,0.007255139056831923,,0.43410852713178294,-0.35626007522837183,,,,-0.06437041219649915,,,,,,,-6.03971119133574,,0.5832784216442498,,,,0.2713656387665198,,,,,0.2681866922512557,-0.6461659767396019,,0.386755098000396,,,,-0.38300848298118867,,,,,-0.10280442804428044,,-0.9532941943900848,-0.18506411868242395,-0.5618090452261306,-0.18340611353711792,,,,-1.0,,,,-0.27414330218068533,,1.1758720930232558,,,,,-2.548507462686567,,6.757894736842105,-1.5186582809224318,,,0.6910828025477707,,,,0.14967544864452081,,0.22236597396296595,-0.21181036872747436,-1.2424215798260259,,0.3567408433630617,-0.3661732176280415,0.14083235533086577,,,,,,,0.5297679112008072,-0.09999143908911909,-0.425,-0.2283442203919341,0.8636222429325877,,,,
2001-09-30,0.22811671087533156,,,-0.2893590541381456,0.17661556455992314,0.7728324234292588,,0.49767955801104974,-0.6666666666666666,,1.7755331088664421,,,,-0.014892956872479057,,-0.01909461488950869,,0.707088562842496,0.5445124823363166,,0.6911310693236037,-0.3106357694592989,,-0.434388420550342,,,,-0.004353083434099154,,0.29069767441860467,-0.4078452444922085,,,,-0.32109919066440806,,,,,,,2.595667870036101,,0.574440869801155,,,,0.30462555066079294,,,,,0.22811671087533156,-0.3504829489453972,,0.2794496139378341,,,,-0.3778108958311704,,,,,1.3082656826568266,,0.30437051532941944,-0.2926829268292683,-0.1849246231155779,-0.5807860262008734,,,,,,,,0.4884735202492212,,1.745639534883721,,,,,0.7350746268656716,,,-2.5752620545073377,,,-0.4267515923566879,,,,-0.16342115311187477,,-0.14635724104471579,-0.31161630163570836,-0.7574026886916791,,-0.038098536669841546,-0.2320912029947252,0.4224970659925973,,,,,,,-0.5600403632694249,-0.11060696858145706,-0.041666666666666664,-0.12950866231184321,0.006213109661385523,,,,
2001-06-30,0.1319487555731136,,,0.010578718108276292,-0.10510046367851623,0.9693717035254927,,0.4406629834254144,-0.6666666666666666,,1.7736091069424402,,,,-0.1476884889854173,,0.0680111564042051,,0.38937010193860117,0.8591615638247763,,0.2827673309009262,-0.31348781937017234,,-0.4121202481310641,,,,-0.02079806529625151,,0.10852713178294573,-0.40999462654486835,,,,0.08545078110295501,,,,,,,2.8339350180505414,,0.43148959261986897,,,,-0.11145374449339207,,,,,0.1319487555731136,-0.4348511728760103,,0.02761829340724609,,,,-0.37476403376801576,,,,,-0.13970479704797048,,-1.6447488584474885,0.3510183555443802,-0.29246231155778896,-0.49563318777292575,,,,,,,,-0.3273104880581516,,-0.3008720930232558,,,,,0.47388059701492535,,,-0.4983927323549965,,,0.10828025477707007,,,,-0.2321496754486445,,-0.20295948896256166,-0.5090102578319934,-1.2599947280555313,,-0.09870984500822583,-0.2443423515399013,-0.3105533989347296,,,,,,,0.035317860746720484,-0.12875609964900264,-0.20833333333333334,-0.13405282590173245,0.8946877912395154,,,,
2001-03-31,0.13860827360460523,,,-0.05164903546981954,-0.32231922803792973,1.0145276209863978,,0.36994475138121546,-0.6666666666666666,,1.7017797017797018,,,,0.6466025442134657,,-0.036258313666595154,,0.26633669200400684,0.8553933113518606,,0.31588548975582376,-0.31681521093285797,,-0.2517894067122634,,,,-0.061426844014510276,,-0.06201550387596899,-0.4948952176249328,,,,0.266892527762093,,,,,,,3.0487364620938626,,0.36249467033605953,,,,-0.344273127753304,,,,,0.13860827360460523,0.06978119455943228,,-0.09552563848742823,,,,-0.39281779750313567,,,,,1.395350553505535,,2.32133072407045,-0.5340709077193865,0.3507537688442211,0.8995633187772926,,,,-1.0,,,,0.5399792315680166,,0.7718023255813954,,,,,2.8805970149253732,,,0.256324248777079,,,0.07643312101910828,,,,0.016800305460099276,,-0.05255923020942832,-0.3260327141668977,-1.0069413935506546,,0.06234306000519525,-0.0830355623617492,0.06138846258012097,,,,,,,-0.005045408678102927,-0.01575207602088862,0.9583333333333334,-0.03919341096279466,0.4473438956197577,,,,
2000-12-31,-0.37552909306394266,,,1.9657747355320474,-0.7094699026692844,0.6555010641251041,,0.3120441988950276,-0.6666666666666666,,1.1367644700978035,,,,-0.531182128451753,,-0.22677537009225487,,-0.13505391550291673,0.5435704192180876,,-0.42843109738984003,-0.5411764705882353,,-0.04692222045490695,,,,-0.08948004836759371,,-0.05813953488372093,-0.4755507791509941,,,,0.5552418595896856,,,,,,,-4.493682310469314,,-0.4435830846156828,,,,-0.7568281938325991,,,,,-0.37552909306394266,-0.6784939877784348,,-0.7195604830726589,,,,-0.6189482643941399,,,,,2.8462730627306274,,-0.5619047619047619,-0.37716872014080965,-0.6030150753768844,-0.6855895196506551,,,,,,,,0.9204569055036345,,0.8531976744186046,,,,,-1.705223880597015,,2.3719298245614033,-1.8512928022361985,,,0.535031847133758,,,,0.7056128293241696,,-0.1026926497938061,-0.47241474909897424,-1.361918987786662,,0.008658758334054897,-0.4900459418070444,0.08666606481899432,,,,,,,0.2875882946518668,-0.2311445937847787,8.991666666666667,-0.6526554955978415,1.0748679714196956,,,,
2000-09-30,-0.5519498843049834,,,0.12507778469197262,-0.8392998872133339,0.3575460349773295,,0.24176795580110497,-0.6666666666666666,,0.9956709956709957,,,,-0.2519391870927707,,-0.492812701137095,,-0.20481998703670967,0.2166745171926519,,-0.44835812517541396,-0.9851455733808675,,-0.30236996977890884,,,,0.34099153567110035,,-0.03488372093023256,-0.5980655561526061,,,,0.8179936006022962,,,,,,,2.9927797833935017,,-0.5614171091902787,,,,-0.791409691629956,,,,,-0.5519498843049834,-0.5010841711019121,,-0.8856662047119382,,,,-0.6061154206787178,,,,,1.262509225092251,,-0.22009132420091324,-0.28262509429218,-0.3768844221105528,-1.6724890829694323,,,,,,,,0.46272066458982347,,0.751453488372093,,,,,-1.623134328358209,,-0.34385964912280703,-3.016911250873515,,,0.14968152866242038,,,,-0.24436807941962582,,-0.17546696854532223,-0.4835042971998891,-1.2389069501801249,,-0.06927006667243918,-0.5649140718053428,-0.2961090547982306,,,,,,,-0.055499495459132187,-0.2842222412464686,-0.625,-0.3873899460380574,0.8574091332712023,,,,
2000-06-30,-0.6027428184434788,,,0.4548848786558805,-0.9651196791845942,0.35162394744147313,,0.2797790055248619,-0.6666666666666666,,0.9090909090909091,,,,-0.13527769159168476,,-0.5082600300364729,,-0.42613870720641095,0.28638718794159207,,-0.6855178220600617,-0.9884729649435532,,-0.39398759344679496,,,,-0.21910519951632407,,-0.29844961240310075,-0.8087049973132724,,,,0.9128552606813476,,,,,,,2.783393501805054,,-0.5865343617969688,,,,-0.9493392070484582,,,,,-0.6027428184434788,-0.42696629213483145,,-0.8419124925757275,,,,-0.49663851629419975,,,,,2.9156457564575646,,1.011480756686236,-0.6628111641941161,-0.28241206030150756,-0.22270742358078602,,,,,,,,0.6446521287642782,,-0.5625,,,,,0.9440298507462687,,,0.10258560447239692,,,0.04777070063694268,,,,-0.4245895379915999,,-0.36306299021589716,-0.6077072359301359,-1.2248484315965205,,-0.2701532600225128,-0.6377403437127787,-0.5994402816647106,,,,,,,-0.14631685166498487,-0.36058556630425476,-0.6583333333333333,-0.4470320931553536,0.8325566946256602,,,,
2000-03-31,-1.2368643828658503,,,-0.5756067205973865,-1.6299761894815992,-0.06810400666234848,,0.02121546961325967,-1.6666666666666667,,0.8372615039281706,,,,-0.604405833074775,,-1.2312808410212401,,-0.8591126038536326,-0.7404616109279322,,-1.3071849564973337,-1.5379679144385028,,-0.7528232861460156,,,,-0.026602176541717048,,-0.7674418604651163,-0.8194519075765717,,,,1.0159984942593638,,,,,,,1.8727436823104693,,-1.2826853754021474,,,,-1.454625550660793,,,,,-1.2368643828658503,-0.7250147841513898,,-1.5340526628390418,,,,-0.7519655571865552,,,,,1.1414760147601477,,0.4243966079582518,-0.8166960020115666,-0.6623115577889447,-0.46943231441048033,,,,,,,,0.39293873312564903,,-0.623546511627907,,,,,0.2873134328358209,,,-0.15457721872816213,,,0.35987261146496813,,,,-0.2962962962962963,,-0.24338966604673729,-0.546714721375104,-1.2916263948686406,,-0.1420036366785003,-0.7303045771652203,-0.6608287442448316,,,,,,,0.136226034308779,-0.38181662528893073,-0.49166666666666664,-0.5299630786708321,0.9506057781919851,,,,
1999-12-31,-1.5215305604153733,,,-0.5482265090230243,-2.0035924641797904,-0.1491625798093828,,-0.013259668508287293,-1.6666666666666667,,0.725669392336059,,,,-0.7942910331988831,,-1.2188371594078524,,-1.2192563785280772,-0.6330664154498351,,-1.7789783889980353,-1.5417706476530006,,-0.9968188325115317,,,,-0.6331318016928658,,-0.8023255813953488,-0.8269747447608813,,,,0.9881422924901185,,,,,,,0.5658844765342961,,-1.5547889453079577,,,,-1.9535242290748898,,,,,-1.5215305604153733,-0.8456534594914252,,-1.5904771332409424,,,,-0.8162438411387235,,,,,7.047011070110701,,-0.0609262883235486,-0.7835051546391752,-0.8160804020100503,-1.331877729257642,,,,,,,,3.066251298026999,,-0.8968023255813954,,,,,-1.626865671641791,,0.9122807017543859,-0.995946890286513,,,0.1464968152866242,,,,-0.03665521191294387,,-0.4277512735505781,-0.6864430274466315,-1.3338019506194534,,-0.33942332669495195,-0.8895695082525098,-0.7944389275074478,,,,,,,-0.015136226034308779,-0.5009845047513055,4.241666666666666,-0.8241976711161602,1.0251630941286114,,,,
1999-09-30,-2.511879902929059,,,-0.9663970130678282,-3.341158778562179,-0.5692606643841954,,-0.15646408839779005,-1.6666666666666667,,0.6538399871733205,,,,-0.7533354017995656,,-1.5157691482514482,,-2.53444110541512,-0.8666980687706076,,-3.3358125175413975,-1.9272727272727272,,-1.226181008430094,,,,-0.8817412333736396,,-1.426356589147287,-0.9559376679204729,,,,0.8285337850555242,,,,,,,-0.02888086642599278,,-2.803364471491143,,,,-3.56431718061674,,,,,-2.511879902929059,-0.8196333530455352,,-2.930013858641853,,,,-0.8135121708622781,,,,,0.7518081180811809,,0.8366601435094586,-1.09630374654262,-0.7829145728643216,-0.611353711790393,,,,,,,,0.180269989615784,,-0.46075581395348836,,,,,0.47761194029850745,,,-0.49280223619846264,,,-0.17197452229299362,,,,-0.5620465826651394,,-0.49890838521872727,-0.5722206820072082,-0.8171513926719972,,-0.415620400034635,-1.0508762974306618,-0.6536065721765821,,,,,,,-0.3077699293642785,-0.5972091430528208,-0.7583333333333333,-0.7884123828457824,0.11183597390493942,,,,
1999-06-30,-2.6099667024098427,,,-1.002489110143124,-3.4564518150298675,-0.5648190987323032,,-0.2766850828729282,-1.6666666666666667,,0.6166426166426167,,,,-1.1393112007446478,,-1.7680755202746192,,-2.571681103058158,-1.1417804992934526,,-3.467443165871457,-1.950564468211527,,-1.4154604739939558,,,,-1.1061668681983072,,-1.5155038759689923,-0.9817302525523912,,,,0.9181253529079616,,,,,,,0.15252707581227437,,-2.8458467382456685,,,,-3.586784140969163,,,,,-2.6099667024098427,-1.0648531440961955,,-3.00425658285488,,,,-0.8121580112994814,,,,,1.488339483394834,,-0.09484670580560992,-1.050037716872014,-1.0954773869346734,-0.6834061135371179,,,,,,,,0.17362409138110071,,-0.7747093023255814,,,,,0.26119402985074625,,-0.26666666666666666,-0.28315863032844163,,,-0.10828025477707007,,,,-0.6017563955708286,,-0.544190183553004,-0.6675907956750763,-1.0209999121342588,,-0.46410944670534243,-1.1727071635188022,-0.8269387018145707,,,,,,,-0.23713420787083753,-0.6680934851468197,-0.725,-0.8912240840670265,0.4721963342652998,,,,
1999-03-31,-2.730966758846436,,,-1.028624766645924,-3.554868624420402,-0.7380401591561025,,-0.28994475138121545,-1.6666666666666667,,0.5711079044412378,,,,-1.082221532733478,,-1.4162196953443467,,-2.7088562842496025,-0.35233160621761656,,-3.617878192534381,-2.1915626856803327,,-1.411324956258947,,,,-1.1110036275695283,,-1.5426356589147288,-0.968833960236432,,,,1.0009410878976097,,,,,,,-0.26805054151624547,,-3.0140703128028217,,,,-3.897136563876652,,,,,-2.730966758846436,-1.0285826926867732,,-3.126608592357949,,,,-0.8787150190137866,,,,,0.17468634686346862,,-0.1157208088714938,-0.9957254211717375,-1.0492462311557789,-0.9956331877729258,,-4.586956521739131,,,,,,-0.15036344755970923,,-1.2747093023255813,,,,,0.13059701492537312,-0.575809199318569,-0.28771929824561404,-0.2020964360587002,,,-0.5031847133757962,,,,-0.4948453608247423,-4.586956521739131,-0.3727662327160993,-0.4380371499861381,-0.6660223178982515,,-0.44852368170404366,-1.180193976518632,,,,,,,,-0.6407669021190716,-0.668778358017293,0.2916666666666667,-0.9321215563760296,-0.38521279900590244,,,,
1998-12-31,-2.6614368756701845,,,-1.0634723086496578,-3.572580308283554,-0.46118256685481634,,-0.28950276243093925,-1.6666666666666667,,0.5794452461119127,,,,-1.0152032268073223,,-1.4737180862475863,,-2.7559955217724355,-0.44747998115873766,,-3.6588548975582373,-2.194890077243018,,-1.4208684587243519,,,,-1.1680773881499396,,-1.5310077519379846,-1.0053734551316496,,,,1.55957086391869,,,,,,,0.5406137184115524,,-2.9139113919144153,,,,-3.890969162995595,,,,,-2.6614368756701845,-0.9860043366844077,,-3.1630370223718076,,,,-0.8925863551948142,,,,,0.30900369003690037,,0.30697977821265493,-1.1043500125722907,-0.9949748743718593,-0.15938864628820962,,-4.8478260869565215,,,,,,-0.0731048805815161,,-0.6991279069767442,,,,,0.7985074626865671,,0.23157894736842105,0.3150244584206848,,,-0.0031847133757961785,,,,-0.4948453608247423,-4.8478260869565215,-0.610495673971052,-0.6143609647906848,-0.7081978736490643,,-0.4260109100355009,-1.1835970733367365,,,,,,,,-0.11604439959636731,-0.6660388665353993,0.075,-0.9275773927861403,0.6088847468157813,,,,
1998-09-30,-2.7059089113381116,,,-0.9726197884256378,-3.61117841179665,-0.49153326547608034,,-0.2841988950276243,-1.6666666666666667,,0.5191598524931859,,,,-1.1492398386596339,,-1.5209182578845741,,-2.797242354604914,-0.5407442298634009,,-3.738282346337356,-2.203921568627451,,-1.4285032606966757,,,,-1.1651753325272067,,-1.5,-1.030091348737238,,,,1.582909843779409,,,,,,,0.17328519855595667,,-2.971277956509942,,,,-3.9176211453744494,,,,,-2.7059089113381116,-1.0711610486891385,,-3.161453177588596,,,,-0.9409504885927819,,,,,0.17173431734317343,,0.06692759295499022,-1.120442544631632,-1.1035175879396986,-1.1462882096069869,,-4.304347826086956,,,,,,-0.29989615784008306,,-1.126453488372093,,,,,-0.585820895522388,-0.6201022146507666,-0.41403508771929826,-0.5375262054507337,,,-0.09554140127388536,,,,-0.5009545628102329,-4.304347826086956,-0.6266677448047222,-0.5977266426393124,-0.6203321325015376,,-0.4762317083730193,-1.187000170154841,-0.7294393788932021,,,,,,,-0.27749747729566093,-0.6776817053334475,0.49166666666666664,-0.9446180062482249,0.4908356632494564,,,,
1998-06-30,-2.69721767594108,,,-1.0336029869321717,-3.567400476210368,-0.5581567502544647,,-0.24176795580110497,-1.6666666666666667,,0.4672118005451339,,,,-1.1690971144896058,,-1.7054280197382536,,-2.733132991573861,-1.0504003768252472,,-3.666432781364019,-2.2918597742127154,,-1.446317798632098,,,,-1.1506650544135428,,-1.5232558139534884,-1.0139709833422892,,,,1.647656691134952,,,,,,,0.2509025270758123,,-2.950657002209388,,,,-3.7651982378854627,,,,,-2.69721767594108,-1.0837768578750246,,-3.151554147693526,,,,-0.9323397913253075,,,,,1.9208118081180812,,0.15564253098499675,-1.170731707317073,-1.1195979899497488,-0.5982532751091703,,-5.239130434782608,,,,,,0.8357217030114227,,-1.4171511627906976,,,,,0.1791044776119403,,0.056140350877192984,0.5218728162124389,,,-0.10191082802547771,,,,-0.6155021000381825,-5.239130434782608,-0.6719495431389989,-0.6764624341558082,-0.7714612072752833,,-0.5264525067105377,-1.199251318700017,,,,,,,,-0.21695257315842584,-0.6937762177895728,-0.275,-0.9287134336836126,0.4846225535880708,,,,
1998-03-31,-2.863028387606524,,,-1.0560049782202863,-3.8108525836501106,-0.5651892292032942,,-0.28243093922651935,-1.6666666666666667,,0.421677088343755,,,,-1.2311511014582688,,-1.9993563612958594,,-3.079134994991456,-1.5902025435704192,,-4.092478248666854,-2.293285799168152,,-1.4825831080006362,,,,-1.170012091898428,,-1.624031007751938,-1.0354648038688876,,,,1.6890645586297761,,,,,,,0.17418772563176896,,-3.160742664444358,,,,-3.935242290748899,,,,,-2.863028387606524,-1.1232012615809186,,-3.4021975846367054,,,,-0.9469647292284495,,,,,-0.12199261992619927,,0.06431833007175473,-1.1858184561227056,-1.1698492462311558,-0.9956331877729258,,-4.913043478260869,,,,,,-0.3173416407061267,,-1.004360465116279,,,,,-0.3246268656716418,-0.524701873935264,-0.26666666666666666,-0.46205450733752623,,,-0.1305732484076433,,,,-0.5956471935853379,-4.913043478260869,-0.6816527856392011,-0.6664818408649847,-0.7187417625867675,,-0.5385747683782146,-1.1876807895184618,,,,,,,,-0.2472250252270434,-0.6903518534372057,0.058333333333333334,-0.9304174950298211,0.47840944392668533,,,,
